text,category
Avangalukkum yevlo feelings irukkum so that's correct,None-of-the-above
True love never fails..; S am also in LGBTQ community,Hope-Speech
She is cute..,None-of-the-above
Thank you for talking about this topic,None-of-the-above
She's very pretty and Good human,None-of-the-above
Vas im  LGBT means Lesbian Gays Bisexual Transgenders. They r form of alternate sexualities. U can read abt them in WHO website or from indian or american psychiatric association websites. Hope u know how to read.,None-of-the-above
Thomas roe pathi sollunga bro,None-of-the-above
Real fact am gay am protect gilrs am feeling all gilrs sisters r mom .. am was never think wrong gilrs ..,None-of-the-above
Great movie.. Wonderfully professional actors who brought life to the character.. I like Latif's character the most too.. and I got to say this the BGM of the title song was simply awesome.. it kinda pulls at your heartstrings bringing u a yearning for a love that u r dying to have for ur life.. hats off to the whole team.. great job guys..,Hope-Speech
I am waiting for this video,None-of-the-above
Change the title. Don't mention her gender,None-of-the-above
Part 2 yeppo,None-of-the-above
They have a good heart,Hope-Speech
Is tamil the oldest language.Please do this topic bro,None-of-the-above
I can crying only otherwise what can i can I do,None-of-the-above
Saranya the thing is the message is there. He tells off the security guard to show he has accepted who he is. A movie doesn't need to be blunt and say the meaning. But I guess everyone perceives it differently. I believe the message is loud and clear,None-of-the-above
There is one interview she has given about her experience in doing prostitution and horrible men behave to her,None-of-the-above
"I never talk about religion and other stuffs. And apparently I m only half a Muslim. If I marry not 4, whatever numbers it is, If I have a kid, the kid himself finds out who's his/her father and mother. But in case of woman marrying more than one guy, you can find who is the mother but you can't find who is the kid's father",None-of-the-above
Really amazing...feel proud but for your own self you people should not against our culture .. pls try to be our own cultural that means just try to show you people in discplinary manner that is try to avoid aginst culture by your actions...,Homophobic-derogation
Super acting bro.. u have a good future,None-of-the-above
You are great sister love you.....💘💘💘🌹🌹🌹,None-of-the-above
Hi friend I am a honestfriendforyou,None-of-the-above
😂😂😂(1st Half)    Tmp   (2nd Half)   😖😖😖,None-of-the-above
"Lord jesus christ loves gay people.;  ; Those bible words were interpreted by some fake priests in later periods.; ;  Homosexuality is present in nature(birds, animals, insects,aqua creatures). Do some research about it",None-of-the-above
Its totally against god,Homophobic-derogation
That's really a great thing done by galata Channel.,None-of-the-above
I am also waiting anna 🤗🤗☺️☺️,None-of-the-above
Mohan kumar if i hurt sry i want to knw tat reason,None-of-the-above
Sorry should call u has jeeva dhan Malini because u are done with it,None-of-the-above
I cried bro,None-of-the-above
You told my life as well.. till now I am not open it abt to any one.  But definitely  .. one day I will tell my wife and daughter once my daughter grows up.. I don’t want to die guilty..,Hope-Speech
Waste of time to watch this video,None-of-the-above
Keep rocking dear love you,None-of-the-above
Hats Off Sister Really Your Very Bold We Are Be Proud Sister,None-of-the-above
Thala. Super thala. Vere level,None-of-the-above
Sanjay Ludo sorry brother.,None-of-the-above
weird தமிழன்  just complete your studies dude.. Research is different from proven fact.. unfortunately it is still in research.. so u mind Ur language before posting any shits,None-of-the-above
Can talk about mental stress??,None-of-the-above
justu missu seriously? Our culture and religion never encourage us to talk ill about others. This is the very basic any most important of all. Now I m confuse.. again which culture u are from?,None-of-the-above
Really true best of luck for your future,None-of-the-above
Anna plzz make a vedio about Bose who is alive or dead,None-of-the-above
"Interviewer very worse communication, you are portraying it to themselves like this is something wrong. And don't say you are supporting, and it's not all about sex.",None-of-the-above
Don't play there emissions idiots,Transphobic-derogation
Athu avunga wish how we can interfere in others life?,None-of-the-above
sowmya narayan  ofcourse v do,None-of-the-above
I need gay sex partners in cuddalore...interested persons plz msg me..,None-of-the-above
Malini I like your Tamil wonderful. Bold speech and raising voice for the minority people 😉 in the world thinking you are minority here.,None-of-the-above
Heart touching movie 🙏🙏💯💯💯💯💯💯💯💯💯,None-of-the-above
could u please say its name ..... its difficult for me too find,None-of-the-above
Bro please put video about Vicks.. Is it gud or bad?,None-of-the-above
Malini ask questions why u can give answer because is true every body gives comments is very bad but u think after u get answers I support,None-of-the-above
No hate feeling in gay boy,None-of-the-above
Really 👏great  hattoffs,None-of-the-above
It is feeling of love on their own gender it is not a sin,Counter-speech
nice story telling with out hurting.  great,None-of-the-above
"Many Ancient Religions never had opposed diversity in human beings. They were all inclusive of such diversified people in the social group. Only the modern fanatics of the religion say it is a sin. ; The 'religion' from the land of India never considered it a detestable practice or sin. It had gods born of two male gods(ayyapan),gods with androgynous forms(arthanareeswara) and many more. Only with the British colonial rule such diversity was curtailed and made a punishable crime.",Counter-speech
Velavan  how many sibling for you,None-of-the-above
Really beautiful when u said transgender title can identify her and voice.,None-of-the-above
😭😭😭😭😭😭😭this video makes me to cry,None-of-the-above
Nice ashiq bro,None-of-the-above
"It's okay. That's your opinion . I have nothing more to say. If you meet a saudi women just ask her, She will explain you .",None-of-the-above
Sakthi Sharath  yes bro,None-of-the-above
"Bro definitely millions  of views,  best wishes for u",Counter-speech
"havish srinivasula we think tat if schools n other institutions do not ask our caste then we will forget it.    Tats a myth. Do u think caste is such a small thing tat ppl will forget. NO. It may happen in some cities. But India majority is village. Ppl always remember their caste, take pride in tat and discriminate others. Reservation system is their to give some relief to the discriminated ppl.   ; ; So root cause of reservation system is discrimination.; ; Reservation is just a remedy to give relief.; ; We cannot remove remedy first. tat will be unfair.; ; We should remove the root cause first. Then eventually remedy will not be required. And we can achieve reservation system free society.",None-of-the-above
"Shiva Ranjan You skipped several classes. First, you have to acknowledge the problem. Then admit that it needs a solution. Then work and fix the problem. ; You skipped all these lessons. ; You are just looking at how Canada and US are right now. ; You don’t know how they got there. ; And I don’t know how you got there. ; Next, name a street after ‘Harris Jeyaraj’.",None-of-the-above
She is so cute,None-of-the-above
Who is she?,None-of-the-above
I think realy gay love super film👌,None-of-the-above
moorthi moorthi ; I can understand your feelings moorthi.. may God bless you.. :*,None-of-the-above
You forgot to tell Justin Bieber 😂😂😂,None-of-the-above
Bro i liked that last BGM which u added at the time of helping poor. Please share the link,None-of-the-above
Aswathy s Nair hi,None-of-the-above
Very good they are transgender,None-of-the-above
She is one of the person belonging to human,Hope-Speech
Naa Kanda theivam.........thiru......en Akka,None-of-the-above
I do understand her words but not their feelings.So do not stand by the majority to discriminate these people ....just give out your point of view,None-of-the-above
Vinoth Karuppan  reply vinoth,None-of-the-above
mr. jaai I'm really happy to see your kindness for giving poor ppl. plz dont show their face .,Counter-speech
We are waiting for part 2,None-of-the-above
Hey super bro,None-of-the-above
Dear Sennila thanks I worried to  hear your difficulty a lot. I am pleased to say that Shiva Pitha Shiva Parmathma Father of all Souls Jyothi form  has come to this world to destroy all injustices and establish a justice full and peaceful world. Please don't worry the world will change.,None-of-the-above
How beautiful she is ❤️ in character wise also,None-of-the-above
Arun Krishnan analysis my comment carefully i did not say gay culture is no needed in India but I say it does not suit in India.And moreover trust me there were many inhuman acts of sexual activities such as having countless of wives and numerous affairs are the result of what gay culture do to your society,Homophobic-derogation
Video about bharathiyar,None-of-the-above
Another good topic,None-of-the-above
Good that's our choice,Counter-speech
Transgender many people good only,Counter-speech
I couldn't get the message though,None-of-the-above
"Treat everyone as human not by gender, caste and racism etc.. good content ..",Counter-speech
U really great,None-of-the-above
First parents will under them karthi parents goddd so sprit them we want those like parents,None-of-the-above
Hello sir ur contact please,None-of-the-above
Eddie phil  Good reply.  ✋ 👏,None-of-the-above
Superb concept and very nice script,None-of-the-above
"it based on emotions by nature, but  man to man love possible upto some extent. They can share their love each other but they cant cross their limits.",Homophobic-derogation
Hi Madan shorten your videos to 5 or 6 minutes,None-of-the-above
Semma acting bro,Hope-Speech
"This won't suits for INDIA, it is against to the nature. especially it won't  suits forT.N. At the Same we should not tease gay or lesbian.",Homophobic-derogation
actually should never hesitate the homosexuality's behaviour person cuz its define by their gentical way of only so we should accept them in our country and they also like us actually am not homosexuality kind of girl but as a girl I support them,Counter-speech
Otherwise boys will start daydreaming,None-of-the-above
What ever love is beyond everything......,None-of-the-above
I love it thirunagai videos 😂😂❤❤❤❤❤❤❤❤,Hope-Speech
Saru chas  thanks sister,None-of-the-above
"Mohamed Sameer  super bro... matured thought, highly intellectual.",None-of-the-above
Please support this genuine channel....,Hope-Speech
humanity is more high with transgender..... i agree,None-of-the-above
world will begin,None-of-the-above
377 It's not criminal offence ...its a dieases...Harmon's problem,None-of-the-above
Middle class family; Sombadi access,None-of-the-above
Our support is always with you sister God bless you all,Hope-Speech
"Dei Grey t-shirt naayi, you're really not that cute, I don't think members of the LGBT community will hit on you, only loser strays will. So shut the fuck up and deal with it",None-of-the-above
she is so sweet,None-of-the-above
"Just want to flashback of history,  culture and religion create by human.It is means human born first then only culture does exist. So they asking for their rights only,  so live them peacefully because they also human.",None-of-the-above
"Very moving talk by Sennila, what transgenders go through can never be fully understood by rest of us. While most of us believe that one lands in heaven or hell after our death...transgenders go through hell even while being alive here on earth but it is due to the misconception among most of their fellow beings. Transgenders need our understanding and empathy and as their fellow beings we should extend our moral and physical support for their well being. They are just like any disadvantaged person among our society only if we extend our help and support we can justify the lack of disadvantage the rest of us are blessed with in our lives !",Counter-speech
Vera Level Nanbargaley..Proud of You Guys,Counter-speech
Bro talk about HIV,None-of-the-above
"Hey Saran kumar, First you Understand the difference between 'Comment' & 'Command'",None-of-the-above
Fist time prank video pathu fell pandren bro💯,None-of-the-above
All my blessings to you,Hope-Speech
Madan Gowri pls talk about protein foods,None-of-the-above
Really superb Anna 👌,None-of-the-above
Too much...this should be punishable,Homophobic-derogation
Yeah buddy they don't expect anything like other. Just need acceptance.,None-of-the-above
Make video  about Tamil ancient education and Pi history,None-of-the-above
Dangit! I can't understand some most of it xD,None-of-the-above
Awesome... There is no Gender in love... Just felling only,Counter-speech
LOve doesnt come after deciding wht organ the other person got ! love can only see and fall for another heart simple as tht,Counter-speech
"Even through child abuse many are into homosexuality, especially gays. In that case they definitely need medical help. And now what I've seen is, many young children who are in school or college are confused about their sexuality coz of these so called bold pplz stories who came out of the closet. The kids totally gets confused on picking their sexuality and being misled. So when the homosexual ppl have their own rights to do what they want in their bedrooms, we too have the similar rights to request them to not share their inspirational stories to the ppl around and prompt it.",Homophobic-derogation
Yes that why this movie,None-of-the-above
Super bro....🤝👍🏻🥳 ; Waiting bro....part 2🥳🥳,None-of-the-above
Anna Super 👍✨😂😂; TMP Anna's you consept super👍;  My heart feeling 😭😭😭 ; Thirunankai is real life human being 👍,Hope-Speech
The real kindness and humanity is here,Counter-speech
Awesome bro 😎,Hope-Speech
Wishing the same love effort and acceptance....... Thanks to strong characters story writer and director.,None-of-the-above
Waiting for part2,Hope-Speech
lovely family  ; Thanku நண்பா,Hope-Speech
She is so simple and talking like a normal girl... She has real thoughts and humanity than a normal human being,None-of-the-above
yes   iam also,None-of-the-above
View my channel share and subscribe,None-of-the-above
"Superb. Was wondering why such a lengthy one, but due to the explanation of feelings in detail really made it possible to feel good and happy when they held each other's hands.",None-of-the-above
She is beautiful,None-of-the-above
Waste of time,None-of-the-above
According to myself LGBT is the most awkward thing and i don't know how it was good to people?????,Homophobic-derogation
God bless you,Hope-Speech
My goodness so beautiful,None-of-the-above
I really hope she rethought her decisions.  The cliffhanger hits hard 🥺,None-of-the-above
After living in western countries Iam very sure they are more cultured civilized            ; ; India is big zero in everything,None-of-the-above
Preethi2395 Preethi I am lesbian,None-of-the-above
Bro talk about cyborg,None-of-the-above
Bro sema heart touching bro..respect bro...plz quickly post the second video bro...this video made me cry bro,Hope-Speech
boss ur age,None-of-the-above
very gud thught,None-of-the-above
😭😭😢 Really this short film hurt me,None-of-the-above
super ah pesureenga. Like u very much. Interest to meet u,None-of-the-above
"Very good movie. Really i too face this problem, it's very difficult to convince about our identity to others... Bcz sometimes they won't understand our feelings 😔😔😔",Counter-speech
In front of camera everyone will speak.. if anything happens in their family they will shout roll and cry. Do they allow their child to be like this. Stupid fellows.,Homophobic-derogation
"HE had already crossed that stage .....EACH and every time ...he's competing with his own performance and ..doing better !!😊so ,it's known he's doing great !😊👍",None-of-the-above
"your knowledge is good ,and ur wake of presenting is clear😄😇pls don't revel any mistake in words ,that's change the meaning of ur talk",None-of-the-above
1st u should understand different types of peoples and their feelings... In this humanity dnt have religion and all... Its a nature... Every human soul blood having the same color... Then why u differential people's feelings...,Counter-speech
"; Please Like, Subscribe and Comment",None-of-the-above
sema prank brother,Hope-Speech
No one will tell her transgenders until heard their voice,None-of-the-above
Can't she pronounce ழ differently?😁,None-of-the-above
Madhurai veeran story podunga bro,None-of-the-above
I am crying watch this video,None-of-the-above
The people in this generation..... Like dog generation.. Pls. We all live in same earth... Pls don't forget tsunami,None-of-the-above
They may be transgender but don't ever forgot that they are also humans !!!! If humanity still exist means love them !!!!!,Counter-speech
Very impressive music score with romantic strains that suit the theme very well.  Good luck to all of those involved in its production and may bigger achievements follow.,None-of-the-above
Semma speech Akka!!🔥🔥; We respect you!!and waiting for the movie ladies and gentlewomen!!🔥🔥keep rocking!!🔥🔥,None-of-the-above
Wrong concept .. dont play with someone feeling.,None-of-the-above
Nice movie. She should accept her son. Hope we will be seeing that in part 2.,None-of-the-above
Speech Very important good😎 love it bro,None-of-the-above
Such a great movie. ❤️❤️❤️❤️❤️❤️❤️❤️😇😢,None-of-the-above
I am straight and support lgbtq.,Hope-Speech
"Bro, tats clearly a harassment and culprit can be booked under posco act.. ask local ppl to file police complaint. why waiting for a awareness campaign n short film??",None-of-the-above
Love is love at any form...they got freedom to do or be what they feel... respect their feelings.... Ignore those intolerance dumbfuck dimwits...,Counter-speech
She is so soft.  All the best sister,None-of-the-above
Charulatha Kp  I love you 9626495101,None-of-the-above
"This film is honest, true and very beautiful. Thank you for posting it.",Hope-Speech
"Straight people calm down, gay people don't care or like you",None-of-the-above
Samaneul Richard hello Mr,None-of-the-above
Malini sister superb your speech I like you and I love you and good luck,None-of-the-above
I'm really respect the transgenders emotions 🙏🙏🙏,Hope-Speech
I really like this video bro; she's kind,None-of-the-above
Thanks for Josh Talks; ; No Negative comments; ; Proud to be GAY 🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈,Hope-Speech
Spr sister Nalla peasariga and always we'll supported akka,None-of-the-above
"Shrinivasan Kannan do you know the worst illness in the world? stubbornness. i can see how strong you ar in your believes. its okay to that, remember if you can evolve yourself in this technological era I am sure your next generation can definitely do, you are just an example for your children, grandchildren, great grandchildren and so on. so just relax and take chill pill. :)",None-of-the-above
"Planning is not well ,but that sister good",None-of-the-above
Call or text me...,None-of-the-above
"I'm gay , I miss my family 😢",None-of-the-above
Bro do video on The History of Rose (Roja). 😍🌹,None-of-the-above
Yacoob Mohamed loosu madhuri oru comment hetro sex person,None-of-the-above
Love the movie,None-of-the-above
What a such a girl ..........she is god ......,None-of-the-above
Sorry to hear all of this.....;  But I wish you a happy life and be happy 😊😊😊😊😊😊😊😊😊😊😊😊😊😊; Don't expect from anyone just ;  love yourself! ..... God is there for you! Bye.........,None-of-the-above
Ok  thanks  bor u sub  free time come whatsapp,None-of-the-above
vijay vj silly comment sir r mam get sum knowledge n watch the video,None-of-the-above
Why have to mention as TRANSGENDER?,None-of-the-above
question were pondered 2 straight ppl te most...ask 2 me..i will dictate te facts...,None-of-the-above
Super acting👌👌👌 Hatts Off for creating awareness👍👍👍,Hope-Speech
Any lesbians or gays here👍,None-of-the-above
Ohh woah  she is a transgender I can't believe it she look like a girl really boys can  confused oh man awesome,None-of-the-above
She has a great heart,Hope-Speech
"Christianity is a illogical, impractical, truthless by a Christian",None-of-the-above
Elam ok bro.. Force panni How can u love ur wife so much being a gay? I dont understand how s it possible bro.. Ungala neengale yemathringala..,Homophobic-derogation
Love is not boundry,None-of-the-above
Aah sorry bro but this nt related to hormones. It's true that they r born that way... but it isnt a hormonal imbalance or mental disorder as ppl think about it.,None-of-the-above
i fucking hate lesbians...,Homophobic-derogation
Waiting for part -2,Hope-Speech
"When Sachin Tendulkar made his 114  Perth.. this is what Richie Benaud said on air.. It's a shame that only a few 1000s are standing up and clapping for an inning that deserve a viewership of 100,000  the same applies to this movie.. it's a shame that we are watching this movie in YouTube and not in theatres 😞😞😞 this is 1 movie that deserve a theatrical release...",None-of-the-above
Lathif really semmmmaaa character 💖😍😍😍,None-of-the-above
Tq so  much  and congrats  to  team members very  all best  for  ur future  projects 👍,None-of-the-above
Really great akka,Hope-Speech
Shrinivasan Kannan  because a 8 yr old girl doesn't know the complexity of romantic relationship nor does she have the body to handle pregnancy or miscarriage and that's y sex under 18 yrs is illegal. clear??,None-of-the-above
You are beautiful.; It's very nice to do a program with her,None-of-the-above
don wori.im with u,None-of-the-above
Beautifully articulated. Kudos to you 😘,None-of-the-above
Bala kumar  she is right we don't need Ur opinion Bala Kumar 😔🙄,None-of-the-above
m.v.rajesh kumar Kumar how do you say ? Getting attracted only to same sex  is naturally happening  tosome men /women .; How is it disastrous?,None-of-the-above
Really ill cry 😭; Awesome prank channel rise up to next level 😍🥰,Counter-speech
Am i only one who see her not as a transgender?????,None-of-the-above
She's more beautiful than poli model Azhagi meera mithun...she looks like an original lady....,None-of-the-above
"LGBT NO CHILD ABUSE,  ITS A BIOLOGICAL ALTERED WITHOUT KNOWING TO THEM. LETS SEE ANY PROBLEM , GOOD AND NEUTRAL ILL ARISE ...",None-of-the-above
Heart touching video...,Counter-speech
Well said Madan. If we support homosexuality the society thinks we also gay or bi that is the problem here. Anyway they are also human beings; Respect all   😊😊,None-of-the-above
"It's unfortunately very difficult to be accepted for people on some countries especially for religious countries where people mostly are so religious and just following the dogmas and religion rules.  I feel very sorry for LGBTQ people living in those kind of countries,  their life is not really life but just following other people will.  They cannot be themselves.",Counter-speech
"very nice ,i realy enjoy this movie ,now i feel better",Hope-Speech
its not western culture🤣🤣🤣🤣,None-of-the-above
Talk about magic bro,None-of-the-above
Superb..good explaination ...she is correct,None-of-the-above
Cursed bastard 9s,Homophobic-Threatening
Great video 👌,None-of-the-above
Not by naturally,None-of-the-above
Where is anchor ? ; This is discrimination ...; Why she is hidden behind camera ? Behindhoods ??? Does this ??,None-of-the-above
Congratulations brothers 👏👍,None-of-the-above
Make a longer Vidoe next time ; It's a valueble message ; And the editing skill and sound effects were awesome and just on time ; Simply a masterpiece ❤; ; Loves from Malaysia 🙂,None-of-the-above
Your Mobil No sand me friend,None-of-the-above
"Alison D'cruz  No brother, i thought making comfort them is being treat them as like us, that is what they also seeking for, only one or two like u only  doesn't seen them in wrng way but most of them was destroying and hv wrng eyes on them, thatwhy i told like this....",None-of-the-above
Fillings is natural it’s good,None-of-the-above
Transgender is such a great,Hope-Speech
Is thiz transgender???,None-of-the-above
Babu G ; L for lesbian ; G for gay ; B for bisexual ; T for transgender,Counter-speech
Subashini Moorthy hi i like this comments,Hope-Speech
I support to you,None-of-the-above
Bro super broo! Hats off,Hope-Speech
Read bible bro,None-of-the-above
Please explain Mam,None-of-the-above
Acting vera level bro👌👌👌👌👌👌,Counter-speech
Wow..sema sister..very well explained.. Ppl shld understand each person hav their own choice and emotions..,None-of-the-above
Malini akka is my inspiration.I admire her attitude and தமிழ்,Hope-Speech
Hi friend callme,None-of-the-above
I  agree...,None-of-the-above
Heart breaking vedio 😭,None-of-the-above
She is very good  person,Hope-Speech
Nz movie so sweet thnx director sir,None-of-the-above
Respectable and caring.,None-of-the-above
1.28 Grey t. Shirt,None-of-the-above
We humans have overpopulated the world anyways so why the drama?Just let people live the life that they want!,None-of-the-above
"Kudos to the whole team! Mani for his theme, Gautam for his music and the actors for their involved work!",None-of-the-above
U will b astonished even homosexuals looks 4 caste nowadays,None-of-the-above
Semma acting 😟🙁☹️,None-of-the-above
Yeah same here..My mum accept who i'm but idk she agree when i love a guy 😕,None-of-the-above
Respect every one during pledge in school also we say all Indians are my brother's and sisters bro treat everyone as human beings,Counter-speech
"You media must show the other side as well, you need you show our opinions why it's harmful to the society,  and when you make unlawful thinks into lawful society will suffer",None-of-the-above
Really superr bro sister💯💯,None-of-the-above
"Are you real , you must read about Islam brother . It's perfected don't fall into satan's little tricks",None-of-the-above
Nice one bro plz.subscribe to my channel ( Lu Lu pulingo); Thank u.; Msg me once subscribed bro,None-of-the-above
Respect to the girl/thirunangai.,Hope-Speech
Awesome Anna and great salute to you all,Hope-Speech
"Thirunagai is great,,✌️",Counter-speech
She's look's like a bit of srushti dange.. 😵😵😍😍,None-of-the-above
it's really great,None-of-the-above
Heart touching love u all the best,Hope-Speech
"Mani you have good future towards ,big screen keep going , video is awesome",Hope-Speech
INÂV  Yeah i agree with that miss!! 😊👍,None-of-the-above
Oh my God..Such a bold & fact speech..Hatsoff to ur speak..good luck..forever...,None-of-the-above
I miss my family...,None-of-the-above
❤️🌈from delhi...; Happy to see Chennai is very modern,None-of-the-above
"Voice only make her to identify, Except her voice she is cute girl... 😎👧",None-of-the-above
In our street we have homosexual couple... but no one speak to them... Sometimes they are violent... understand misunderstanding happens.. but one dares to go and solve Bangalore.,None-of-the-above
Im also gay ... i proud myself what I am ... we are also humans ... thanks for this motivation movie 🎥 👏🏻👍🏻🤙🏻❤️🙂 #mysonisgay team,Hope-Speech
Talk about chakras and their real benefits bro... Every human should know about this.🙏🙏🙏,None-of-the-above
"My advice to Malini would be, do not be negative in your approach.. many people do not have enough knowledge about homosexuality. You need to ensure they understand the science behind it rather than criticizing hetrosexuals.  So when u campain next or give interviews, be positive in your approach..",None-of-the-above
Release part-2 ASAP Nanba❤️,None-of-the-above
Govind svi other country ppls thougt that our country is like other countries... but we only know our country is an more culturals and Some special functions..,None-of-the-above
Please tell about the Nazi bell,None-of-the-above
Wat d director tries to tell ?? 🙄🙄,None-of-the-above
Oscar  level  acting prank ...tributes to transgender.,Hope-Speech
Parjith  I guess I m not the same person u r thinking sorry..,None-of-the-above
Hats off to ur efforts bro,None-of-the-above
correct bro in my school to it happens,None-of-the-above
I am waiting for 2nd part nanba,None-of-the-above
There's no problem in being a LGBT,Hope-Speech
Long days I have this doubt,None-of-the-above
Very nice experience I olso Malaysia guys and I very like you,None-of-the-above
Shoot it now,Homophobic-Threatening
It's really good..,None-of-the-above
Ur attitude and maturity is awesome but ur supporting and giving voice to wrong direction,Homophobic-derogation
Appreciating you for chosen this topic....,None-of-the-above
Homosexuality existed even before 5000 years...,Counter-speech
Salute for Thirunangai ! Love you all ! Love's from malaysia,Hope-Speech
first of all public should stop putting money for thirunangais begging,Homophobic-Threatening
super .....not only that but lord shiva changed his gender to a woman  to dance with krishna  as  a  hoping.  in fact no man is equal to Lord Shiva   because  lord Shiva is the universal male energy.,None-of-the-above
Nice to see clarity from people.,None-of-the-above
excuse me en pavam ..... wat sort of backward thought is this ....,None-of-the-above
Child adoption nu siss sonnanga.... ; ; It's a great idea siss ...,None-of-the-above
Time has come to smile even,None-of-the-above
Brothers ur acting is awesome ...transgender kindness veralevel ..god bless,Hope-Speech
Bro nenga kudutha comments iruke iam not homosexual nu SEMA comedy...,None-of-the-above
I hate Ur community 😪😪😪,None-of-the-above
Rizwan Mn ; Ya i will msg u whatsapp soon; Inforn we chat msg whatsapp; Ok,None-of-the-above
Gay marriage must be  because the are human being like us  majority of these should not be involved in multiple of sex  that is against of nature society in all respect,Homophobic-derogation
Divorce Case for LGBT in India... Reason for divorce; ; Piles complaint 😉,Homophobic-derogation
Good acting broo...Heart touching video !!; 🥺🥺🥺❤❤❤,None-of-the-above
"Am a bisexual ...  My family & friends accept me ..  now I am in LGBT association & I had my own lgbt association named VINAA... Many frnds I have they are gays lesbian bisexual Transgenders asexual, so many... ❤️❤️❤️ #love is love... If any doubts msg me👍",Hope-Speech
"though its not practically possible, it's a good start up..... nice...... artist  latif's acting s fantastic......",Hope-Speech
Thanks for supporting sir,Counter-speech
Congrats for the team. I saw the making year It was above the legalization of 377. Super. Because this society is accept Thier feelings also nowadays. But they make this feeling before five three years. Congratulations team. Awesome flim.,Hope-Speech
Topic so good all the secret can break to everyone updated society approch,None-of-the-above
so smart and brave 🌈❤!!!,None-of-the-above
Makeup by Yesu  love u anna😍,None-of-the-above
Please give alok please please please please please please please please please please please please please please please please please please please please please please please please 😭😭😭😭😭😭😭😭,None-of-the-above
Nice to ts movie,None-of-the-above
"50% mental.. morons everywhere.. doesn't know what is individual rights, what's happening in other countries.. some people look like educated but fully waste doesn't know a basics of human body... If some uneducated person say it can't means they are not aware of changes in body but educated people blabbering is shitty..",Counter-speech
okay bro it's my life so what can I do I'm not like this life but load off people even like me so,None-of-the-above
Amma. ..God for us,Hope-Speech
Plz make video about how to learn english easy for tamil medium guys.plz,None-of-the-above
Super guys... good luck,None-of-the-above
Bro your great... 👌❤️,None-of-the-above
Can't u just mention actress Katrina?! Are u mentioning Lady actress so and so while interviewing others? F**k the TRP.,None-of-the-above
Can you suggest me what could have been better with Harish character,None-of-the-above
"The message u delivering is good but don't use her emotions for just a prank, after realizing its prank she may also hurt, playing with anybody emotions is not good bro",Counter-speech
Annie April you and your stupid theory of how you think gays are child abuser .. even thousands of videos like this will not change your mind set..; ; Try to understand being doesn’t men they will try to sleep with every man they come across their life.. they are just normal like heterosexual...,None-of-the-above
"Sinthu Kuna before lol, understand the point.  Removing glasses doesn't signify anything.. it is just ur perception. A movie message should not be based on audience perceptions, but based on directors view.. which the movie doesn't show properly.",None-of-the-above
Nice speech please give no..,None-of-the-above
Penguin S aiyo ...he changed his opinion about lgbt..not changing him; ..,None-of-the-above
shame on those peoples feeling ok with this shit LGB377..,Homophobic-derogation
Raghu Kethu thank you bro,None-of-the-above
Nice dialogs. But still after these many years it is not practical,None-of-the-above
She is beautiful,None-of-the-above
Lathif character is amazing.....,None-of-the-above
Pray and protect yourself from people like you.,None-of-the-above
Haha spoiled so confusing world.,None-of-the-above
"1:38; ; The Muslim holy book, the Koran, tells the story of Lot and the destruction of Sodom - and sodomy in Arabic is known as liwat, based on Lot's name. ; ; Koran says men having sex with eachother should be punished. You are shame..",Homophobic-derogation
Brooo.. im really crying broo...  😢😢😢,None-of-the-above
Ur girl nd how u will date with girl so I asked like tat..,None-of-the-above
kinda cool  exactly!!,None-of-the-above
"Sister, U r very intelligent and beautiful. As U requested Govt &  public should accept yr physical conditions & help u.",None-of-the-above
"You have frankly said about your feelings! At same time you have to think about women feelings also to not to cheat!; Just for baby, or family status do not do kill your and women's feelings as well...!; Or else, You can frankly say with your wife too!; You have true, sweet heart! I accept and respect your true feelings! And Me too look for same partner with real homosexual feel and honest character!; My wishes! ❤️👬👬",None-of-the-above
I too expect that song,None-of-the-above
that is wrong,Homophobic-derogation
"Haniezry Mikail  that's the whole point, people like you want us to be ashamed of our sexuality but No, we are not ashamed of our sexual orientation and there is nothing wrong in any Human sexual orientation. What's wrong is people like who make our lives miserable and hard. No one chooses their sexuality. No one chooses to be treated like a second class citizen in their own country. What you need is self education and awareness. My parents are happy for me because I'm happy with my life and if that makes your ass burn then use BURNOL. We are Queer and We are Proud. Your shame card do not work on us anymore cause we have the same rights as you in this country. Keep your illogical  homophobic opinions to yourself.",Counter-speech
Very nicy Love,None-of-the-above
Touch from heart bro,None-of-the-above
Physically girl but mentally boy,None-of-the-above
Boomi Raja then u should never watch this my dear friend. By the way dogs are close to god compare to half boiled egg like u.,None-of-the-above
Royal Queen  You must know that laws are also made by men.Again its men who supported women.I dont support homosexuality.In church you have nun.,None-of-the-above
Wat do u know about us,None-of-the-above
Great concept. Love is love.,Hope-Speech
Nice try. Good luck friend. God bless you,Hope-Speech
If hungry eat only food not dung,Homophobic-derogation
Thala super...well to much bro...,Hope-Speech
I'm waiting for part 2... And congrats very nice bro,Hope-Speech
Please give alok please please please please please,None-of-the-above
they did not understand about that it's not only sex for thier  love feelings🙏 mansaksiya😕😕😑,Counter-speech
Maturity .. In speech; Attitude.. In style; Loveable.. Expression ; Impressive.. Clarity msg; Nice voice; Informative.. Talk; ; Malini.....,None-of-the-above
dhiva maha To break the taboo and awkwardness around them. There’s almost zero representation of Transgenders in Tamil cinema and TV industries. This must be welcomed.,None-of-the-above
