text,category
சொல்லுவதுக்கு வர்த்தயே  இல்லை அக்கா,None-of-the-above
"4 hour ல்..1,25,999..பேர் பார்த்துள்ளனர்...21k like செய்துள்ளனர்.; இது அல்லவா தமிழனின் உலக சாதனை.; வாழ்த்துக்கள் ..சகோ; ;  நல் ல மனம் உள்ளவர்களே என்றும் உயர்ந்தவர்கள் என்று சொல்லி...; ஒரு நிமிஷம்...மெய்சிலிர்க்க வெச்சிட்ட்டீங்க...bro; எல்லாம் வல்ல இறைவன்..உங்களுக்கு என்றும் குன்றா ஆரோக்கியத்தை..குறைவில்லா செல்வதையும்... தீர்க்காயுசையும்...வழங்கி அருள் புரிவானாக....",None-of-the-above
9  தேவுடியா  பு......ட  மவனுகள அவனுகள  சுட்டு கொள்ளனும்  அநியாயம்  பன்றானுக...,Transphobic-Threatening
நீ அழகி பொண்ணு தான் 😍😍💃💃,None-of-the-above
நீங்களும் திருநங்கை என்று எதற்காக இப்படி ஏமாற்கிறீர்கள். நீங்கள் திருநங்கை இல்லை சாதாரண ஆண் என்று தெரிந்த உடன் அந்த திருநங்கை கு எப்படி இருக்கும் என்று நினைத்து பார்க்க மாட்டீங்களா. ஏதோ வேலையுடன் வெளியில் போகும் அந்த திருநங்கை யை எதற்காக இப்படி கலாய்கிறீங்க. இதில் எங்களுக்கு நிச்சயம் சிரிப்பு வராது . இதில் பாகம் 2 வேற😒,None-of-the-above
இது ஒரு மனித ஜென்மமே இதயல்லாம்,Transphobic-derogation
"தன் பால் ஈர்ப்பு இயற்கை.  அதைத் தடுக்கக்கூடாது என்பது மிகவும் அபத்தமானது.  அது இயற்கையானது இல்லை என்பதால் யோக்கியமற்றது.  இவர்கள் கூறும் ஒற்றைச் சொல் எங்களுடைய தனிப்பட்ட உணர்வு.  ஒரு குறிப்பிட்ட மக்களுடைய இயற்கைக்கு மாறுபட்ட உணர்வு சரி என்பதை ஏற்றுக்கொள்வது தவறு.  குடித்து குடும்பத்தை அழிப்பவன், பல பெண்களுடன்/ஆண்களுடன் கள்ள உறவு கொள்ளுபவர்கள், கொலை செய்பவர்கள், கொள்ளையடிப்பவர்கள் போன்ற சமூக விரோதிகளும் இது எங்கள் உணர்வு சம்பந்தப்பட்டது என்று எளிதாக சொல்லலாம்.  அதை ஏற்றுக்கொள்ள முடியுமா?  திருட வேண்டும் என்ற உணர்வு இயற்கையானதுதானே.. பல பேருடன் உளவு கொள்ளத்துடிப்பது இயற்கையானதுதானே.. பெற்றோரை கவனிக்க விரும்பாத உணர்வும் இயற்கைத்தானே.. அதையும் இனி தவறு இல்லை என்று சட்டம் இயற்றி அதற்கு வக்காலத்து வாங்கட்டும் இந்த அரசு.",Homophobic-derogation
இது மாரத்தான் சில திருநங்கை  வந்து ரொம்ப அக்கிரமம் பண்றாங்க இதுக்கு காவல்துறை என்ன நடக்குதுன்னு தெரியல அதேமாதிரி நம்ம அரசாங்கம் என்ன நடவடிக்கை எடுக்கப்போகிறார்கள் தெரியல ரொம்ப உக்கிரமான பண்றாங்க இதுக்கு ஒரு நல்ல தீர்ப்பு கண்டிப்பா வரணும் இவங்கள ஒண்ணுமே பண்ண முடியல எனக்கு ரொம்ப ஜாஸ்தி ஆகுது எங்க போனாலும் பணம் பணம் பணம் வராங்கன்னா சும்மா பசங்க சில பேர் இருக்காங்க அதுக்கு நான் எல்லாரையும் குத்தம் சொல்லல ஆனா சில பேர் வந்துட்டு ரொம்ப கொச்சையான வார்த்தைகளை பேசுறாங்க அதாவது துணியை தூக்கி காமிக்க ரொம்ப பன்றாங்க பன்றாங்க அதை நம்ப அவங்க கிட்ட வந்து சண்டை போட முடியும் போட முடியல உங்ககிட்ட என்னத்தைப் பேசுவது ஒன்னும் புரியல இது மக்கள்தான் கண்டிப்பாக வந்து தீர்ப்பு தரும் ஜெய்ஹிந்த்,None-of-the-above
எப்படிடா மக்கள்தொகையை குறைப்பது  என்று இப்போதுதான் சட்டம் போட்டிருக்கிறார்கள் இவ்வளவுகாலம் கழிச்சி இப்பதான் புத்தி வந்துருக்குபோல,None-of-the-above
வேற லெவல் ங்க,None-of-the-above
முதல்முறை ஒரு பிராங்க்  பார்த்து கண் கலங்கியது சூப்பர் நண்பா,None-of-the-above
இது தமிழ் இன கலாச்சாரத்திற்கு எதிரான ஒன்று நமது தமிழ் கலாச்சாரத்தை பார்த்துதான் இன்னும் வெளிநாடுகளில் நம்மை மதிக்கிறார்கள் இதுபோன்று சில்லி தனமான செயல்களில் ஈடுபட்டால் நமது கலாச்சாரத்திற்கும் களங்கம் ஏற்பட்டுவிடும்,None-of-the-above
எக்கா மாலினி உங்க அப்பன் ஒரு ஆம்பளையை பார்த்து சேர்ந்துட்டு போயிருந்தா நீ இப்படி வந்து உளரிட்டு இருக்கமாட்டாய். எல்லாம் அந்த ஜீவரத்தினத்தை சொல்லனும்,Homophobic-derogation
இவர்களுக்கு செத்த நாயும் சரி பேத்தபிள்ளையும்சரி ஒன்று தான்,Homophobic-derogation
"Aliy Yila அப்படிய,",None-of-the-above
பார்க்கும் முன்பே லைக் போட்டுட்டேன் நண்பா,None-of-the-above
சும்மா தெறிக்க விடலாம்,None-of-the-above
அனைவருக்கும் ஒன்று சொல்ல விரும்புகிறேன் .; உங்களால் முடிந்த வரை அனைவருக்கும் உதவி செய்யுங்கள்🙏🙏🙏,None-of-the-above
"கழட்டிப் போட்டு..அஅடிச்சிப்பாங்க, -",None-of-the-above
அட பாவிங்களா ... நான் அந்த பையன் என்னம்மா நடிக்கிறான். வேற லெவல்....,None-of-the-above
எனக்கு கடவுள் நம்பிக்கை இல்லை ஆனால் இந்த வீடியோவை பார்க்கும் போது அந்த அக்கா கடவுளாக தெரியுறாங்க...,None-of-the-above
அந்த திருநங்கை சகோதரீட பேச்சி அன்பு அடக்கம் பாசம் பனிவு அவன்ட சாவ தடுக்க அந்த சஹோதரி ஆடி காட்டினாலே. உன்மயில கண்ணில கண்ணீர் வரவெச்சது,Hope-Speech
இந்த கேவலமான வீடியோக்கு 5கோடிபேர் like பன்னிரிக்கிங்கனா like பன்னுனவளா ஹோமோசெக்ஸ் பன்னுரவங்கதானா.வெக்கமா இல்ல.chi thuu.ஓரினச்சேர்கையாளர்கள் நாளதானே எய்ட்ஸ் என்கிற கொடிய நோய்ய பரப்புனிங்க.உயிர்கொள்ளிகளா.உங்களுக்குளா நல்ல சாவே வராது.நீங்களா நாசாமாதான் போக போரீங்க.அணுவணுவாக சித்திரவதையை கொண்டு தான் உங்க மரணம் இருக்கும்.மனிதனுடைய வாழ்நாளில் இறப்பு நாளை இறைவன் தெரிய வைத்து வாழ அனுப்பி இருந்தால்.மனித இனமே தவறு செய்வதில் இருந்து விழகி இருக்கும்.உங்களை போல ஹோமோsex பன்னுபவர்களுக்கு மரணம் நெருங்குவதை தெரிய வைக்க வேண்டும்.அதை நான் தூஆ செய்கிறேன் என் இறைவனிடத்தில்.ஆமீன் ஆமீன் யாரப்பல் ஆலமீன்.,Homophobic-derogation
9. தேவியலா கோல்லணூம்,Transphobic-Threatening
போடி எச்ச தேவிடியா,Homophobic-derogation
உங்களுக்கு எந்த உதவி வேணும்னாலும் என்கிட்ட சொல்லுங்க அக்கா ஓகே; இஸ் மை நம்பர்  ஓகே,None-of-the-above
நம்ம பொழப்ப பார்க்கவே ரொம்ப நேரம் சரியா இருக்கு இதுல என்னத்த சொல்ல அவங்க வாழ்க்கை அவங்கவங்க விருப்பம் கருத்து சொல்ல நீ யாரு அவங்க கஷ்டப்படும்போது நம்பிக்கை குடுக்கல கை கொடுக்கல அவங்களுக்கு புடிச்ச மாதிரி தான் அவங்க இருக்கட்டுமே மொத்தத்துல அவங்களும் மனுஷங்க நல்ல மனுஷங்க ஒரு ஆணாக இருந்து நமக்கு ஒரு பொண்ண புடிக்கும்னா அது நம்ம இஷ்டம் அவளைப் பொறுத்த வரைக்கும் ஒரு பொண்ணுக்கு பொண்ணு புடிச்சாலும் சரி ஒரு ஆணுக்கு ஒரு ஆணை புடிச்சாலும் சரி அவங்க அவங்க விருப்பம் இதுல நமக்கு என்ன கஷ்டம் அவங்களும் வாழ்க வளமுடன். மாலினி சகோதரிக்கு வாழ்த்துக்கள்,Counter-speech
"இந்தப் பெண் முகமும் பார்வையும், பேசும் விதமும், தொனியும், வாதமும் மிகவும் அழுத்தமானது.",None-of-the-above
இதுவே ஆண்கள் செய்தால் Eve teasingனு சொல்லி உள்ள போடுவானுங்க. ஆனா இந்த ஈனப்பிறவிகளை போலீஸ் ஒன்னும் செய்யாது.,Transphobic-derogation
ஐயப்பன் பிறப்பை ஆதரிக்கின்றவர்கள் ஏன் இதை கொச்சை படுத்துகிறார்கள்,Counter-speech
Sumitha Stalinbabu  nee ஆம்பலயா இல்ல பொட்ட யா?,Transphobic-derogation
"ஓரினச்சேர்க்கை நேரம் விடியல் போலவே பழையது. இது புதிய ஒன்று என்று மக்கள் நினைக்கிறார்கள். வாழு வாழ விடு. வேறு ஒருவரின் வாழ்க்கையில் குறுக்கிடாதீர்கள். அது உங்களை பாதிக்கவில்லை என்றால், ஏன் கவலைப்படுகிறீர்கள்?",Counter-speech
Hats off... 👌... நாகரீகமா சொன்னீங்க... இது மனிதனின் உணர்வுகளை பொருத்தது,None-of-the-above
நான் ஒரு முறை train ல வரும்போது ஒரு திருநங்கை என்னிடம் காசு கேட்டாங்க நான் பயத்துல என் கையில் இருந்த 2காசு கொடுத்தேன் என்னனெரால் என் அம்மா விடம் தான் காசு இருந்துது அவங்க கொஞ்சம் தூரம் இருந்தாங்க அப்போ அந்த சகோதரி நான் குடுத்த காச என்னிடம் கொடுத்து  பயப்படாத நீ நல்ல இருப்ப உங்கிட்ட காசு நிறைய சேரும் அப்போ எங்க ஆளுங்களுக்கு உதவி பண்ணு மா னு bless பண்ணாங்க அந்த blessings க்கு அப்புறம் தான் i got  my master  sheat ☺️☺️☺️☺️,None-of-the-above
நீ என்ன ஓரின gay lesbian சேர்க்கையி ல பிறந்த இல்லை உன்னுடைய பெற்றோர் ஓரின gay lesbian சேர்க்கையலாரா....!,Homophobic-derogation
உங்களுக்கு நடுவே ஒற்றுமை இல்லை....சாதாரண மக்கள் 9 nu சொன்னால் மட்டும் உங்களுக்கு கோவம் வருகிறது....எங்களை யாரும் மதிக்க வில்லை...இப்படி பேசுகிறார்கள் அப்படி பேசுகிறார்கள் என்று....,None-of-the-above
rocky boy  ப்ரோ... இருப்பு ன்னா... பக்கத்துல இருக்கிறது இல்ல ப்ரோ... இந்த உலகத்துல உயிரோட நீ இருக்கிறது தான் 'இருப்பு' க்கு சரியான அர்த்தம்...,None-of-the-above
section377 | ஓரினச்சேர்க்கை நல்லதா கெட்டதா மக்கள் கருத்து | Homosexuality people's opinion;,None-of-the-above
ப்ரோ எல்லா திருநங்கைகளும் கடவுள் மாதிரி ஒரு சில பேர்தான் தவறான வழியில் போறாங்க நீங்க திருநங்கைகளை வைத்து  பிராங்க் பண்ணாதீங்க ப்ரோ இவங்கள மாதிரி ஆளுக்கெல்லாம் நீங்க விழிப்புணர்வு வீடியோ போடுங்க ப்ரோ,Counter-speech
இவர்கள் பாவம் உங்களை சும்மா விடாது,None-of-the-above
i  love u  amma ...  உங்கள் மனது தெய்வத்துக்கு சமம்,Hope-Speech
தலைவா நீங்க வேற லெவல் செம அந்த சகோதரி மனசுக்கு 100 வருசம் நல்லா இருக்கணும் எல்லா வல்ல இறைவனை பிரார்த்திக்கிறேன் நண்பா அந்த அக்காவுக்காக part 2 க்கு கண்டிப்பா காத்து இருப்பன் 🙏🙏🙏,None-of-the-above
அந்த அக்கா அன்பு உண்மையானது ; Respect the transgender 🙏,Hope-Speech
எந்த கேள்விக்கும் பதில் சொல்ல வில்லை; .; அவர் கேட்ட கேள்விக்கு இவளால் பதில் சொல்ல முடியாத காரணத்தால்; .; திசை திருப்ப கேள்வி கேக்குறா,None-of-the-above
கரிகாலன் சோழன் வாரிசு 👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡👡,None-of-the-above
திருநங்கைகளுக்கு கல்வியிலும் அரசு வேலையிலும் இட ஒதுக்கீடு வழங்கலாம்.,Hope-Speech
முதலில் இந்த தமிழ் மீடியா பசங்களுக்கு    என் மனமார்ந்த வாழ்த்துக்கள் ; அதுவும் இந்த உலகில் திருநங்கை  படும் கஷ்டங்களை வீடியோ விழிப்புணர்வு ஏற்படுத்தி மிகவும் நன்றாக உள்ளது  இதுவரைக்கும் நான் கடவுளை நேரில் பார்த்ததில்லை ஆனால் உங்கள் காணொளியில் என் இரண்டு கண்களால் நான் நன்றாக கடவுளைப் பார்த்து விட்டேன் மிக்க நன்றி ; ; வாழ்க பல்லாண்டு ; வளர்க தமிழ் ; ஜெய்ஹிந்த்; ;  நல்லது நடக்கும்;  நல்லதே நடக்கும்,None-of-the-above
பிச்சை எடுக்கும் போது; யாராக இருந்தாலும் ; அவர்களிடம் பணிவு இல்லையென்றால் ; பிச்சை போடாதீர்கள். திமிறாய் பேசினால் ஆதாரத்தை வைத்துக்கொண்டு; அடித்து விரட்டுங்கள்.,None-of-the-above
அரவானியா வேஷம் போட்டு... By pass ponga.... யாருல்லாம் கூப்டுறாங்கனு பார்க்கலாம் ......டேய் உங்களுக்கு கேவளமா இல்லை.......,None-of-the-above
ஓரின சேர்க்கை தவறு இல்லை... வாழ்ந்து போகட்டும் அவர்கள் வாழ்க்கையை...நாட்டிற்கு ஒன்றும் நஷ்டம் இலலை,Counter-speech
"Ayy Ar  ஆமாம் அன்பே,உங்களை நினைத்து கொண்டே ஒரு சிறிய கவிதை. நான் உங்கள் மீது வைத்துள்ள அன்பு கலந்த பாசத்திற்க்கு நானே சிந்தித்து எழுதிய ஒரு கவிதை. நன்றாக உள்ளதா. உங்கள் மீதுள்ள அன்பினால் கவிதையெல்லாம் வரதொடங்கி விட்டது.பிடித்து உள்ளதா உங்களுக்கு. (Any way nalaiku en nanbaridam inta watsapp inaippu patri  keddu parkiren.eppadi ennudaiya watsappukku ningal todarbu kolla  mudiyum enru veru  vitamaaga kettu parkkiren.just cool down my boy).உறக்கத்திலும் உன் நினைவு.உன்னை கட்டி அணைக்க துடிக்கும் என் கைகள், உன் உதட்டை கடித்து சுவைக்க ஏங்கும் என்  இதழ்கள். இந்த குளிர் காலத்தில் நீ என்னுடன் சேர்ந்து இல்லாத குறை ஒன்று தான்.உன்னை கட்டி அனைத்து உறங்குவதாக நினைத்து கொண்டு,இனிமையான இவ்வேளையில் உனக்கு என் இரவு வணக்கத்தை கூறி கொள்கிறேன். (Good night my sweet heart). Love you so much dear.",Hope-Speech
இந்த ஓணானை அடிச்சு வெளில தூக்கி போடுங்கடா?..... 👍👍👍,Homophobic-Threatening
ஏன் தவரென்ன ஒர் இன சேர்க்கை உண்ணதமானது அன்பு எப்படி வரும் எப்போது வரும் தெரியாது ஆனும் ஆனும் உறவாடுவது பத்தி முன்பு எனக்கு தெரியாது ஒரு சமயம் நான் வேளாங்கண்ணி போனேன் பிரார்தனை முடிந்து சேலம் போவதற்கு நாகப்பட்டிணம் வந்தேன் அப்படயம் இரவு ஒரு மணி பஸ் 4 மணிக்கு என்றார்கள் பஸ்ஸ்டாப்பில் பயணியர் இருக்கும் இடத்தில் ஒரு ஒரமாக படுத்தேன் அந்த சமயம் வேகமான மழை கூட்டம் அதிகமாகி விட்டது என் பக்கத்தில் ஒரு 65 வயது மதிக்கதக்க ஆள் வந்து படுத்தார் அவர் நெய்வேலி போகனும் என்றார் அப்படியே தூங்கினேன் திடீர் என்று எனக்குள் ஒரு உணர்வு கண் விழித்து பார்த்தால் அந்த நாள் என் உதட்டை கவ்வி சுவைத்து கொண்டு இருந்தார்கட்டி அனைத்து முத்தம் இட்டார் அந்த சுகம் எனக்கு தேவைபட்டது பிறகு என்னை குப்புற படுக்க வைத்து புணர்ந்தார் அது ஒரு வித சுகமா இருந்தது அன்று முதல் அதற்கு அடிமையாகி விட்டேன் அன்று முதல் வயதானவர்களை கண்டால் நானாகவே போய் Uக்கத்தில் படுப்பேன் என் வயது 46 சுகத்திற்கு ஆண் பெண் என்ற வித்தியாசம் இல்லை,Counter-speech
அந்த அக்கா அன்பு தெய்வத்துக்கு  சமம் அனைவரும் கடவுள்தான் படைத்தான்...🙏🏽🙏🏽🙏🏽👑,Hope-Speech
மகிழ்வன் சமுதாயத்தில் ஒரு சகாப்தம் ❤️🏳️‍🌈,Hope-Speech
புண்ட; உங்க லைஃப் நீங்க பாத்துப்பீங்க ஆனா அது சரியானது இல்ல; Gay வா இருக்கவங்க எல்லாம் அரவாணி அரவாணி இருக்க வேண்டியவங்க போல,Homophobic-derogation
ஆணும் பெண்ணும் காதலர்கள் தினம் கொண்டாடினாலே RSS தேசபக்தர்கள் சுனாமியா பொங்கிடுவார்கள்.அப்படியிருக்க? எப்படி இந்த தீர்பை ஏற்றுக்கொண்டார்கள்...?ஒரு பாலும் பொங்கவில்லையே...?முக்கியமா எச்.ராஜா..?,None-of-the-above
தேவுடியாப் புன்டைஇடங்க 9,Transphobic-derogation
அக்காவின் அன்பு உண்மையானது,None-of-the-above
"குச்சி சண்ட தாண்டா போடமுடியும்... முட்டா பசங்களா.. இது ஒரு தீர்ப்பு , இளைஞர்கள் பலர் இனி காதல் செய்யும் நேரத்தை குறைத்துவிட்டு அறையில் குச்சி சண்ட போடா போறாங்கஞ",Homophobic-derogation
0:50 - 0:59 யோவ் வெளிநாட்டு காரன் எது செய்தாலும் சரியானது ன்னு நினைக்கிற பாரு உன்னை மாதிரி ஆளுங்களால் தான் நாடு நாசமா போகுது.,None-of-the-above
அளியும் இந்த உடல் மீது வருவதில்லை காதல் என்பதை புரிந்து கொண்டேன் நன்றிகள் ஆயிரம்💘💘💘,None-of-the-above
Srithar Sri  இதுல உணக்கு என் பிரச்சன,None-of-the-above
சூர்யாவோட அப்பா என்ன அவ்ளோ பெரிய அப்பாட்டக்காரனு கேட்ட ஸ்ரீ பிரியா;  😡 vivadham😡😡,None-of-the-above
Part 2 எப்ப வரும் pro அந்த அக்காவின் அன்பிற்கும் அரவனைப்பிர்கும் எனது 🌹🌹🌹மனமார்ந்த வாழ்த்து🌹🌹🌹🌹,None-of-the-above
இந்த மாதிரி நாய்களை எல்லாம் செருப்பாள அடிக்கனும் ....,Transphobic-Threatening
உலகத்தின் இன்றைய இறைவன் இவர்கள் தான் 🙏,Hope-Speech
இதுக்கு முடிவு உங்கள மாதிரி இருக்குறவங்க நல்லா படிக்கனும் அத மட்டும் செஞ்சாலே உங்கள் வாழ்கை உயரும் வாழ்த்துசகோதரி,None-of-the-above
சொல்ல வார்த்தை இல்லை . நான் கண் கலங்கிவிட்டேன் . உண்மையில் ஒரு மகிழ்வன்களின்  உணர்வுகளை  வெளிப்படுத்திய  இயக்குநர் அவர்களுக்கு  இதயம் கனிந்த நன்றிகள் .,None-of-the-above
Prank show - சிரிப்பதற்கு மட்டுமல்ல சிந்திக்கவும் வைத்துள்ளது. Hats off TMP team 💕,None-of-the-above
நீங்களும் திருநங்கை என்று எதற்காக இப்படி ஏமாற்கிறீர்கள். நீங்கள் திருநங்கை அல்ல சாதாரண ஆண் என்று தெரிந்த உடன் அந்த திருநங்கை கு எப்படி இருக்கும் என்று நினைத்து பார்க்க மாட்டீங்களா. ஏதோ வேலையுடன் வெளியில் போகும் அந்த திருநங்கை யை எதற்காக இப்படி கலாய்கிறீங்க. இதில் எங்களுக்கு நிச்சயம் சிரிப்பு வராது . இதில் பாகம் 2 வேற😒,None-of-the-above
யாதும் ஊரே யாவரும் கேளிர்.. .......; எல்லோரும் சமம் இங்கே.....; வாழ்த்துக்கள்...,Counter-speech
தீர்ப்பு இதுதான் ஓரினச்சேர்க்கை குற்றமற்றது..; இந்த தீர்ப்புக்கு முன்னால்  இரு ஆண்களோ அல்லது இரு பெண்களோ தனிமையில் இருந்து(sexually) பிடிபட்டால் அவர்களுக்கு தண்டனை பெற்றுத்தரமுடியும். ஆனால் இப்போது அது தண்டனைக்குரிய குற்றமில்லை. அது அவரவர் விருப்பம். அதில் அரசாங்கம் தலையிடாது. ; இதனால் யாருக்கும் எந்த பாதிப்பும் இல்லை. அவர்கள் பொது இடங்களில் அது போல் நடந்து கொள்ளப்போவதுமில்லை.  வரவேற்கத்தக்க தீர்ப்புதான்.; இதனால் கலாச்சாரம் சீரழிந்துவிடுமுன்னு பயப்பட தேவையில்லை. இந்த தீர்ப்பினால் அது போன்ற ஆண்/பெண் நம்மை எளிதாக சீண்டுவார்கள் என்றெல்லாம் பயப்பட தேவையில்லை. அப்படி சீண்டினால் அது குற்றமாகும்.,Counter-speech
மிகவும் தவறு இது இயற்க்கைக்கு புறம்பான செயல்,Homophobic-derogation
"Kali Charan போய் வரலாற படிச்சு பாரு தம்பி, இங்க வந்து வாயில வட சுடாதீங்க",None-of-the-above
"kadhaigal keladi kanmani  LGBTQ people not against reproduction .It is necessary for existence. Why  only bothered by  non reproductive sex between same sex when non productive sex happen between hetrosexual? உங்க கருத்து படி குடும்ப சந்தோஷத்துக்கு போன போகுதுன்னு தாம்பத்தியம் வைக்கிறாங்க போல. வாரிசு சந்ததி விருத்தி இல்லாத எல்லா காமமும் தவறு.. இனி மேல் புள்ள பெத்த பிறகு செஸ் ban பண்ணனும்.மிருகங்கள் கலவியை இனம்பெருக்க மட்டுமே செய்கிறது .அது மாதிரி மனிதர்களும் வாழலாம் .. மனிதன் காமத்தை உணர்ச்சியின் வடிகால் ஆக பாவிக்கிறான். அதை யாருடன் வெளிக்காட்ட வேண்டும் என்ற முடிவு அவர் அவர் விருப்பம்.அவர்களை அவர்கள் போல வாழ விடுவதால் சன தொகையோ மத தொகையோ குறைய போவது இல்லை. உங்களுக்கு ஓரின ஈர்ப்பு வரப்போவதுமில்லை. இதனால் தற்கொலைகள், இப்படியான விவாகரத்துகள், மற்றயும் போலியான வாழ்க்கைகள் குறையும். ஓரின சேர்க்கை எதிரிப்பு அப்பாவி பெண்கள் /ஆண்கள் வாழ்க்கை பாதிக்கிறது மறைமுகமாக.; உங்களை போன்ற மனிதர்களின் அலட்சியமான, பிற்போக்கான போக்கான கருத்துகள் மூலம் பட்ட பக்க விளைவுகளில் இதுவும் ஒன்று",Counter-speech
"நானும் திருநங்கை தாண்டா. திருச்சி தான்.   சமையல் வேலை, ஹோட்டல்ல பாத்திரம் கழுவுறேன். இதுல கமெண்ட் போடுற நல்லவனுக, இந்த வீடியோவை போட்ட உத்தமராசா எனக்கு என்னோட சேர்ந்த 16திருநங்கைகளுக்கு வேலை குடுத்துட்டு வீடியோ எடுத்து போட்டு கமெண்ட் போடுங்க டா.",Counter-speech
வீரப்பன பத்தி வீடியோ பண்ணுங்க,None-of-the-above
JAMAL ALIYAR  திருநங்கை  செமிலா  என்  போன் நம்பர்  கொடுத்துள்ளேன்   பேசவும்,None-of-the-above
"கவலைப்படாதீர்கள் நீங்கள் ரொம்ப நல்லவர்கள், 🙏🙏👬👬👬🤗🤗",Hope-Speech
நீங்க தான் சம்பளம் ஒரு நாளைக்கு 1500ருபாய் கேக்குறிங்க,None-of-the-above
நாலா மடிச்சி உள்ள வைங்க வேதத்த,None-of-the-above
மாஸ் தலைவா ur great bro,None-of-the-above
ஓரின gay lesbian சேர்க்கை கண்டிப்பாக தவறு,Homophobic-derogation
சகோதரி உங்களை பார்ப்பது என் உடன் பிறப்பு போன்ற உணர்வு,Hope-Speech
Dai கேவலமா இல்ல யா டா,Homophobic-derogation
தலைவரே அது ஈரோடு நீங்க சொல்லுங்க எங்கனு,None-of-the-above
திருநெல்வேலி மாதிரி ஊர்கள்ல கொலை கூட பன்னிருக்கானுக.,Homophobic-Threatening
இந்த மாதிரி திருநங்கைகள் நால எல்லாத்துக்கும் கெட்ட பேரு,None-of-the-above
"நீங்க இன்னைக்கு ஓரினச் சேர்க்கையை ஆதரிச்சா,  நாளைக்கு குடும்ப உறவுகள் கண்டிப்பாக சிதைக்கப்பட்டு யார் யாரு கூட வேணுனாலும் Sex வச்சுக்கலாங்கிற நெலமை கண்டிப்பாக உருவாகும்.; ; நான் விரும்பிய தோழன் கூட Sex வச்சுக்கிறேன்னு ஒருத்தன் விரும்பி தொடர்ந்து ஓரினச்சேர்க்கையில் மூழ்கிப் போவான்.; ; ஒருத்தன் இன்னொருத்தன் கூட ஹோமோபாலியல் வச்சுக்க அனுமதிச்சா, ஒரு நாள் அவன் தன் வீட்டில் யாருடன் வேண்டுமானாலும் தைரியமாக ஹோமோபாலியல் வச்சிக்க துணிவான்.;   இப்போ இங்க அப்பா,அண்ணன், தம்பி னு எதுவும் கண்ணுக்கு தென்படாது. அடுத்த தான் பெற்றவள் கூட பாலியல் வைப்பதை கூட Freedom of sex னு சொல்லிட்டு பாலியல் வச்சிப்பான்....;    இதுல உறவுகள் சிதைஞ்சிரும்.உறவுகள் சிதைஞ்சா உணர்வுகள் செத்து போய்ரும்.உணர்வுகள் செத்துப் போய் காம உணர்ச்சி தலை தூக்கி செக்ஸுக்கா யாரை வேணுனாலும் கொல்லும் நிலை கண்டிப்பா வரும்",Homophobic-derogation
எல்லா அநியாயமும் நியாயம் ஆயிடுச்சு...வேற என்னத்த சொல்ல..பாட்ஷா ல வர அன்வர் வாழ்க்கை அவ்வளவு தான்,None-of-the-above
நாசமா அழிந்து போவதற்கான உச்சக்கட்ட வழி. தேவன் அருவருக்கும் மிகப்பெரிய பாவம். இப்படி தான் சோதோம் கொமோரா ல ஓரினசேர்க்கை செய்து மிதந்து கிட்டு இருந்தாங்க தேவன் அந்த நகரத்த மண்ணோட மண்ணாக்கினார். மறுபடியும் கொரோனா மாதிரி அழிவு வராம இருக்க அதை சட்டம் பூர்வமாக தவறு னு சொல்லனும். சோதோம் கொமோரா அழிந்ததற்க்கான ஆதாரங்கள் பூமியில் இருக்கிறது.,Homophobic-derogation
"சகோதரி மாலினி நீங்க  என்னத்தான் இத நியாயப்படுத்தி பேசுனாலும்  இது மிகவும் தப்பான காரியம் தயவுசெய்து இத விட்டு வெளிய வந்துடுங்க இந்த பாவத்துல பங்கு கொள்ளாதீங்க.(லோத்துவின் காலம், நோவாவின் காலம்)  ஓரினச்சேர்க்கை பாவத்தால தான் இரண்டு மிக பெரிய பேராபத்து வந்ததுனு பரிசுத்த வேதாகமம் தெளிவா சொல்லுது. அதுமில்லாம கடைசி காலங்களில் இதல்லாம் நடக்கும் என்று கர்த்தராகிய இயேசு கிறிஸ்துவும் சொல்லி இருக்காரு. உலகத்தின் முடிவு நெருங்கி விட்டது. கர்த்தராகிய இயேசு கிறிஸ்துவும் அதி சீக்கிரத்தில் வந்து நம்மை நியாயம்தீர்க்கப்போகிறார். இந்த பொல்லாத பாவங்கள் நமக்கு வேண்டாம்.",Homophobic-derogation
டேய் புன்ட மகனே ஒரு தெய்வபிறவிய அசிங்கப்படுத்திட்டா யெம்ம யெம்மத்துக்கும் இந்த பவம் உன்னவிட்டு திராது நீ ஒரு நாள் அனுவவிப்பா அப்ப புரியும் உனக்கு,None-of-the-above
பெண்மையும் பொறாமை கொள்ளும் அழகும் நலினமும்  நீ கடவுளின் படைப்பில்  பொக்கிஷம் நீ😘; அம்மா உன் மனவலிமைக்கு அளவு இல்லை🙇🙇,Hope-Speech
செருப்பால தான் அடுச்சு  கொல்லனும் .. இதுங்களா பாவம்..,Transphobic-Threatening
; மகிழ்ச்சியே கொடு,None-of-the-above
உண்மையான ஒரு சம்பவம் மிக அருமை இதற்க்கு ஆஸ்கார் விருதே வழங்கலாம்,None-of-the-above
Nagarjun Rajeshwaran  போட பொட்ட. நீ சப்படா. ஒருத்தியும உன்னை விரும்பமாட்டா காரணம் உன்வாய்.,Homophobic-derogation
